user_id,discovered,passed,started_attempt,viewed,correct,wrong,num_days,passed_course
12583,1,1,0,1,0,0,1,0
12584,2,2,0,2,0,0,1,0
12586,1,1,0,1,0,0,1,0
12587,1,1,0,1,0,0,1,0
12588,1,1,0,1,0,0,1,0
12591,37,37,14,64,13,33,2,1
12592,32,31,6,39,3,4,1,0
12593,32,30,11,49,10,2,2,0
12596,21,17,4,47,3,1,1,0
12598,1,0,0,1,0,0,1,0
12600,2,0,2,2,0,1,1,0
12601,31,28,18,76,9,11,1,0
12603,1,1,0,1,0,0,1,0
12606,1,0,0,1,0,0,1,0
12607,1,1,0,1,0,0,1,0
12608,23,23,8,34,8,2,3,1
12609,1,0,0,1,0,0,1,0
12611,3,3,0,3,0,0,1,0
12613,6,4,0,6,0,0,1,0
12614,30,30,13,35,13,3,2,1
12615,10,10,2,16,2,0,2,0
12616,13,13,5,16,5,1,2,0
12617,2,2,0,2,0,0,1,0
12618,7,5,0,8,0,0,1,0
12619,16,11,3,23,0,0,1,0
12620,79,78,40,86,33,32,3,1
12621,3,1,2,5,0,0,1,0
12622,16,11,5,18,0,0,1,0
12624,1,1,0,1,0,0,1,0
12625,14,13,5,15,3,1,1,0
12626,5,5,0,6,0,0,1,0
12627,1,1,0,4,0,0,3,0
12629,14,13,2,21,2,0,2,1
12630,1,0,0,1,0,0,1,0
12633,9,9,2,9,2,0,1,0
12634,3,3,0,3,0,0,1,0
12635,3,2,0,3,0,0,1,0
12636,13,12,3,20,2,0,1,0
12638,1,0,0,1,0,0,1,0
12639,14,13,3,16,3,1,2,0
12641,11,10,2,18,1,1,1,0
12642,1,1,0,1,0,0,1,0
12643,9,9,2,10,2,0,1,0
12644,20,20,8,20,7,3,1,0
12645,1,1,0,1,0,0,1,0
12647,1,1,0,1,0,0,1,0
12648,1,1,0,1,0,0,1,0
12649,36,28,16,71,14,21,2,0
12650,15,13,2,17,0,0,1,0
12651,48,48,20,59,17,23,2,0
12654,1,0,1,1,0,0,1,0
12656,42,40,18,68,15,10,2,1
12657,41,30,4,64,3,3,3,0
12658,20,18,6,22,6,3,3,0
12659,4,2,0,6,0,0,1,0
12661,6,3,0,6,0,0,1,1
12663,1,1,0,1,0,0,1,0
12665,51,46,4,66,2,0,1,0
12666,2,1,1,2,0,0,1,0
12668,1,1,0,1,0,0,1,0
12669,43,42,17,74,16,10,2,1
12670,1,0,0,1,0,0,1,0
12671,31,30,10,114,9,36,3,1
12672,15,12,5,25,2,0,3,0
12673,40,30,16,78,4,4,2,0
12674,6,6,2,6,2,0,1,0
12676,1,1,0,1,0,0,1,0
12678,1,0,0,1,0,0,1,0
12680,20,15,0,27,0,0,1,0
12681,1,1,0,1,0,0,1,0
12682,10,8,0,11,0,0,1,0
12686,44,44,17,51,17,8,2,0
12687,1,1,0,1,0,0,1,0
12688,5,5,2,5,2,0,1,0
12689,8,8,3,8,2,1,1,0
12690,4,3,1,5,0,0,1,0
12692,4,0,4,5,0,0,1,0
12694,1,1,0,1,0,0,1,0
12695,2,1,0,2,0,0,1,0
12696,48,46,19,71,17,25,3,1
12697,1,1,0,1,0,0,1,0
12698,1,1,0,1,0,0,1,0
12699,1,1,0,1,0,0,1,0
12701,1,1,0,2,0,0,2,0
12702,4,3,2,4,0,2,1,0
12703,67,48,11,75,9,8,1,0
12705,27,20,1,44,0,1,1,0
12706,10,10,2,38,2,0,2,0
12708,1,1,0,1,0,0,1,0
12710,22,21,7,27,7,0,3,0
12711,11,11,3,11,2,1,1,0
12715,2,2,0,3,0,0,1,0
12717,9,9,3,20,2,1,1,0
12719,9,9,2,13,2,0,1,0
12721,33,32,14,65,11,5,3,0
12722,73,72,31,100,29,6,2,0
12724,10,10,2,12,2,0,2,0
12726,19,18,9,30,5,3,3,0
12727,1,1,0,4,0,0,3,0
12728,4,3,0,4,0,0,1,0
12729,4,4,0,5,0,0,1,0
12730,1,1,0,1,0,0,1,0
12731,9,9,2,11,2,0,2,0
12732,27,17,1,34,0,0,2,0
12734,1,1,0,1,0,0,1,0
12735,1,1,0,2,0,0,2,0
12736,1,0,0,1,0,0,1,0
12737,1,1,0,1,0,0,1,1
12738,41,40,16,51,16,8,2,1
12739,2,2,0,5,0,0,1,0
12741,1,1,0,1,0,0,1,0
12742,1,1,0,1,0,0,1,0
12745,36,36,13,41,13,4,2,1
12747,1,1,0,2,0,0,2,0
12749,1,1,0,1,0,0,1,0
12750,3,2,1,3,0,0,1,0
12752,1,1,0,2,0,0,2,0
12753,1,1,0,1,0,0,1,0
12755,8,8,2,8,2,0,1,0
12756,3,2,1,5,0,0,1,0
12757,39,38,17,83,14,9,2,1
12758,10,10,2,12,2,0,1,0
12760,9,9,2,9,2,0,1,0
12762,48,48,22,109,19,24,3,1
12763,1,1,0,1,0,0,1,0
12764,2,2,0,2,0,0,1,0
12765,1,1,0,1,0,0,1,0
12766,1,1,0,1,0,0,1,0
12767,24,24,9,29,9,3,1,0
12768,1,1,0,1,0,0,1,0
12769,9,9,2,14,2,0,1,1
12770,10,10,2,12,2,0,1,0
12772,9,9,2,12,2,0,1,0
12773,70,70,32,83,29,22,2,0
12774,6,6,2,8,2,0,1,0
12776,9,9,2,9,2,0,1,0
12777,25,25,9,35,8,4,2,1
12778,4,4,0,4,0,0,1,0
12779,1,1,0,1,0,0,1,0
12782,1,1,0,3,0,0,2,0
12784,58,56,24,112,23,4,3,1
12785,21,21,7,25,7,5,1,0
12786,1,1,0,1,0,0,1,0
12787,38,37,16,86,15,25,3,1
12788,1,1,0,1,0,0,1,0
12789,8,8,2,11,2,0,1,0
12790,3,2,1,5,0,0,1,0
12791,38,38,17,52,13,6,1,1
12792,6,5,1,7,1,0,1,0
12794,6,6,0,6,0,0,1,0
12795,1,0,0,1,0,0,1,0
12797,8,8,2,10,2,0,1,0
12798,1,1,0,1,0,0,1,0
12799,13,13,2,15,2,0,1,0
12801,1,1,0,1,0,0,1,0
12803,1,0,1,1,0,0,1,0
12804,1,1,0,2,0,0,1,0
12806,25,24,9,26,8,4,2,0
12807,2,0,1,5,0,0,1,0
12808,2,1,0,2,0,0,1,0
12809,1,1,0,1,0,0,1,0
12811,10,10,2,18,2,0,2,0
12812,33,32,14,35,13,22,2,0
12814,15,13,3,15,2,0,1,0
12815,29,29,0,30,0,0,1,0
12816,1,1,0,2,0,0,1,0
12819,5,4,1,5,0,0,1,0
12820,6,6,2,10,2,0,3,0
12821,1,1,0,1,0,0,1,0
12822,6,6,2,6,2,0,1,0
12825,3,2,1,3,0,0,1,0
12828,24,24,8,28,8,0,1,0
12829,14,11,2,22,1,0,1,0
12830,1,1,0,1,0,0,1,0
12831,57,52,29,106,22,39,2,0
12832,1,1,0,1,0,0,1,0
12833,35,35,13,45,13,7,2,0
12835,57,52,34,124,18,45,2,0
12837,2,2,0,2,0,0,1,0
12838,10,10,2,11,2,0,1,0
12839,8,8,3,10,3,0,1,1
12840,3,3,0,3,0,0,1,0
12841,9,9,2,9,2,0,1,0
12842,34,31,14,63,9,1,3,1
12843,2,2,0,2,0,0,1,0
12846,23,23,8,31,8,4,2,0
12847,2,2,0,5,0,0,1,0
12848,1,1,0,1,0,0,1,0
12849,1,1,0,1,0,0,1,0
12850,2,2,0,2,0,0,1,0
12851,20,16,3,20,3,1,1,0
12852,10,10,2,11,2,0,2,0
12853,14,12,3,16,2,0,1,0
12854,53,42,15,97,8,8,2,0
12855,1,1,0,1,0,0,1,0
12856,11,9,1,11,0,0,1,0
12858,23,23,8,32,8,1,3,0
12861,3,1,0,4,0,0,1,0
12863,1,1,0,1,0,0,1,0
12864,31,30,10,63,9,11,3,0
12867,11,10,2,11,2,0,1,0
12868,2,2,0,4,0,0,1,0
12869,1,1,0,1,0,0,1,0
12871,6,6,2,8,2,0,2,0
12872,12,11,3,13,3,0,2,0
12873,1,1,0,1,0,0,1,0
12874,1,1,0,1,0,0,1,0
12875,1,1,0,1,0,0,1,0
12876,1,1,0,1,0,0,1,0
12877,12,7,5,12,0,0,1,0
12878,6,6,2,6,2,0,1,0
12880,1,1,0,1,0,0,1,0
12881,1,1,0,1,0,0,1,0
12882,66,64,36,167,26,71,3,1
12884,23,23,8,33,8,3,1,0
12886,2,1,1,2,0,0,1,0
12887,4,4,1,4,1,0,1,0
12888,24,24,9,30,9,6,2,0
12889,6,6,1,8,1,0,1,0
12890,1,1,0,1,0,0,1,0
12891,1,1,0,1,0,0,1,0
12892,1,1,0,1,0,0,1,0
12893,30,29,24,36,16,2,1,0
12894,10,11,3,14,3,0,2,0
12895,5,4,3,5,1,2,1,0
12896,1,0,1,1,0,0,1,0
12897,10,10,3,13,2,1,1,0
12898,9,11,4,9,2,2,2,0
12899,20,20,7,30,7,2,3,0
12900,41,40,18,64,15,5,3,1
12901,17,16,5,18,4,3,1,0
12903,14,12,5,62,2,2,2,0
12904,6,6,3,6,2,1,1,0
12905,10,9,1,12,1,0,1,0
12909,1,1,0,1,0,0,1,0
12910,8,8,2,8,2,0,1,0
12912,1,1,0,1,0,0,1,0
12913,11,11,2,22,2,0,1,0
12915,1,0,0,1,0,0,1,0
12916,1,1,0,1,0,0,1,0
12917,2,1,1,5,0,0,3,0
12918,14,10,4,16,0,2,1,0
12919,8,8,2,8,2,0,1,1
12920,1,1,0,2,0,0,2,0
12922,1,1,0,1,0,0,1,0
12926,25,24,9,54,8,6,3,0
12927,25,25,10,28,9,1,2,0
12928,42,41,18,66,16,1,3,0
12930,1,0,0,1,0,0,1,0
12931,54,53,21,60,19,6,2,0
12934,8,8,2,13,2,0,1,0
12935,27,27,11,74,9,28,2,0
12938,3,2,1,4,0,0,2,0
12939,33,33,12,44,12,12,2,0
12941,25,25,10,28,9,3,2,0
12942,8,8,2,9,2,0,2,0
12944,1,1,0,1,0,0,1,0
12946,1,1,0,1,0,0,1,0
12950,69,69,35,91,29,96,1,0
12951,11,11,2,11,2,0,1,0
12952,1,1,0,1,0,0,1,0
12954,1,1,0,1,0,0,1,0
12957,9,9,3,9,2,1,1,0
12958,1,1,0,1,0,0,1,0
12960,24,23,9,74,8,51,3,1
12961,34,33,12,68,11,12,2,1
12962,16,16,6,18,5,1,1,0
12963,1,1,0,1,0,0,1,0
12964,1,1,0,1,0,0,1,0
12965,1,0,1,1,0,0,1,0
12966,3,3,0,5,0,0,1,0
12967,1,1,0,1,0,0,1,0
12969,1,1,0,1,0,0,1,0
12970,1,1,0,2,0,0,2,0
12971,10,8,0,15,0,0,1,0
12972,126,122,55,145,47,45,2,1
12973,1,0,0,4,0,0,3,0
12974,58,50,0,64,0,0,2,0
12975,1,1,0,1,0,0,1,0
12976,10,10,2,11,2,0,2,0
12978,1,1,0,2,0,0,1,0
12979,2,2,0,6,0,0,1,0
12980,31,30,10,36,9,16,3,1
12981,31,30,10,57,9,4,3,1
12983,1,1,0,1,0,0,1,0
12984,24,24,9,58,9,0,2,0
12985,6,6,0,6,0,0,1,0
12986,10,10,2,16,2,0,1,0
12988,2,2,0,2,0,0,1,0
12989,7,5,2,7,0,0,1,0
12990,25,25,9,32,9,2,2,0
12991,47,47,20,72,19,11,3,1
12992,1,0,1,1,0,0,1,0
12994,2,2,0,4,0,0,2,0
12995,28,28,9,49,9,3,2,0
12998,1,1,0,1,0,0,1,0
12999,1,0,0,1,0,0,1,0
13001,10,10,2,12,2,0,1,0
13003,12,12,3,15,2,1,1,0
13004,27,27,9,30,9,2,1,1
13005,14,14,0,28,0,0,1,0
13006,1,1,0,1,0,0,1,0
13007,1,1,0,1,0,0,1,0
13008,1,1,0,1,0,0,1,0
13009,1,1,0,3,0,0,2,0
13013,16,16,5,21,5,0,2,0
13016,10,8,0,10,0,0,1,0
13017,18,17,7,18,5,2,2,1
13018,20,20,7,24,7,0,2,0
13019,8,8,2,8,2,0,1,1
13020,24,23,10,67,8,9,2,0
13022,18,17,10,19,9,10,1,1
13023,2,1,0,2,0,0,1,0
13025,1,0,1,1,0,0,1,0
13026,1,0,0,2,0,0,1,0
13027,14,13,3,20,3,0,1,1
13030,3,3,0,3,0,0,1,0
13032,43,39,21,56,18,41,1,0
13033,6,6,0,6,0,0,1,0
13034,15,15,5,30,4,6,1,0
13035,1,1,0,3,0,0,1,0
13039,90,54,36,125,0,0,2,0
13040,8,6,0,8,0,0,1,0
13041,4,4,0,5,0,0,1,0
13042,43,42,19,56,16,8,2,0
13043,2,1,0,2,0,0,1,0
13048,29,20,0,33,0,0,1,0
13049,20,20,7,36,7,15,2,0
13050,1,0,1,1,0,0,1,0
13052,1,1,0,1,0,0,1,0
13053,11,11,2,11,2,0,1,0
13054,1,1,0,1,0,0,1,0
13058,2,2,0,2,0,0,1,0
13059,1,1,0,1,0,0,1,0
13060,23,21,7,44,6,4,3,0
13061,1,0,0,1,0,0,1,0
13062,11,11,2,13,2,0,2,0
13063,11,10,5,16,1,4,1,1
13064,10,10,2,10,2,0,1,0
13065,3,3,0,3,0,0,2,0
13066,1,1,0,1,0,0,1,0
13067,1,1,0,1,0,0,1,0
13068,13,13,5,17,5,6,1,0
13069,1,1,0,1,0,0,1,0
13070,7,7,4,8,2,2,2,0
13071,66,66,37,86,30,17,2,1
13072,3,2,0,5,0,0,1,0
13074,9,9,2,9,2,0,1,0
13075,1,1,0,1,0,0,1,0
13076,9,9,2,13,2,0,2,0
13080,5,3,0,5,0,0,1,0
13081,1,1,0,1,0,0,1,0
13082,35,35,14,53,13,21,2,1
13085,27,27,0,30,0,0,1,0
13086,1,1,1,1,1,2,1,0
13087,4,4,1,4,1,0,1,0
13088,1,0,0,2,0,0,1,0
13090,1,0,1,1,0,0,1,0
13091,48,47,18,83,18,10,3,1
13092,32,28,9,120,8,27,3,1
13094,2,0,1,2,0,0,1,0
13096,2,2,0,2,0,0,1,0
13097,1,1,0,1,0,0,1,0
13098,1,1,0,1,0,0,1,0
13100,33,30,15,48,11,35,3,0
13101,1,1,0,1,0,0,1,0
13103,23,22,12,75,7,5,2,1
13104,1,0,0,1,0,0,1,0
13105,12,11,5,15,3,1,2,0
13107,9,7,1,13,0,0,1,0
13108,1,0,0,1,0,0,1,0
13111,6,6,2,8,2,0,1,0
13112,1,0,0,1,0,0,1,0
13114,15,14,4,18,4,0,2,0
13115,8,8,2,8,2,0,1,0
13119,1,0,0,1,0,0,1,0
13120,5,3,0,5,0,0,1,0
13122,1,1,0,1,0,0,1,0
13124,14,13,4,16,3,0,3,0
13125,52,44,16,166,12,12,3,0
13127,1,0,0,2,0,0,1,0
13130,1,1,0,1,0,0,1,0
13131,2,2,0,2,0,0,1,0
13133,1,1,0,1,0,0,1,0
13134,1,1,0,1,0,0,1,0
13135,2,2,0,2,0,0,1,0
13137,1,1,0,1,0,0,1,1
13138,1,1,0,1,0,0,1,0
13139,1,0,0,1,0,0,1,0
13140,10,10,2,10,2,0,1,0
13141,8,8,2,8,2,0,1,0
13142,1,1,0,1,0,0,1,0
13143,10,10,2,11,2,0,1,0
13144,42,40,14,148,14,9,3,1
13145,24,23,9,26,8,6,1,1
13146,1,0,0,1,0,0,1,0
13147,6,5,0,8,0,0,1,0
13149,8,4,4,10,0,0,1,0
13151,3,3,0,3,0,0,1,0
13152,1,0,0,2,0,0,1,0
13154,2,1,0,2,0,0,1,0
13155,11,11,3,11,2,1,1,0
13156,27,27,9,55,9,10,2,0
13157,64,63,29,109,27,16,3,1
13158,24,23,12,31,8,23,2,0
13159,1,1,0,1,0,0,1,0
13160,15,14,9,38,3,10,1,0
13161,1,1,0,1,0,0,1,0
13162,9,9,2,10,2,0,1,0
13163,4,4,1,4,1,0,1,0
13164,1,1,0,2,0,0,1,0
13165,6,6,6,19,2,4,2,0
13166,11,9,11,12,2,7,1,0
13167,7,5,0,7,0,0,1,0
13168,16,12,4,16,1,2,1,0
13171,1,0,0,1,0,0,1,0
13172,24,24,10,27,9,3,1,1
13173,6,6,3,6,2,1,1,0
13175,1,0,0,4,0,0,1,0
13176,72,68,30,113,29,9,3,1
13177,6,5,2,6,1,0,1,0
13178,1,1,0,2,0,0,2,0
13180,49,49,20,58,18,4,2,0
13181,0,0,7,0,0,0,1,0
13182,6,6,0,8,0,0,1,0
13183,9,9,2,9,2,0,1,0
13184,1,0,0,1,0,0,1,0
13185,3,3,0,6,0,0,2,0
13186,1,1,0,1,0,0,1,0
13187,20,20,6,22,6,0,1,0
13188,2,1,0,2,0,0,1,0
13189,66,66,43,86,28,28,2,1
13190,1,0,1,1,0,0,1,0
13193,13,10,2,31,0,0,1,0
13194,1,1,0,1,0,0,1,0
13195,21,20,9,25,8,2,2,0
13197,9,7,2,12,0,0,1,1
13198,6,6,0,6,0,0,1,0
13199,24,24,11,28,9,2,2,0
13200,1,0,0,1,0,0,1,0
13201,1,1,0,2,0,0,2,0
13202,21,13,0,23,0,0,1,0
13203,29,29,9,35,9,2,1,0
13204,2,2,0,3,0,0,1,0
13205,1,1,0,1,0,0,1,0
13206,50,49,18,56,18,3,3,0
13207,10,10,3,10,2,1,1,0
13208,38,38,15,50,13,5,3,1
13209,24,24,9,26,9,1,2,0
13210,1,0,0,1,0,0,1,0
13211,1,0,1,1,0,0,1,0
13213,24,23,10,34,8,4,1,0
13214,5,1,0,5,0,0,1,0
13216,20,20,6,27,6,1,2,0
13218,1,1,0,1,0,0,1,0
13219,1,1,0,1,0,0,1,0
13221,9,9,2,9,2,0,1,0
13222,10,10,3,26,2,1,1,0
13223,2,1,1,2,0,0,1,0
13227,11,11,2,11,2,0,2,1
13229,2,2,0,2,0,0,1,0
13231,1,1,0,1,0,0,1,0
13232,1,0,0,1,0,0,1,0
13233,1,0,0,1,0,0,1,0
13234,2,2,0,2,0,0,1,0
13235,21,21,7,32,7,3,2,0
13238,19,19,7,21,6,6,2,0
13239,10,10,2,10,2,0,1,0
13240,10,10,3,12,2,1,1,0
13243,13,12,6,16,5,2,1,0
13244,9,9,2,11,2,0,2,0
13245,1,0,0,8,0,0,3,0
13248,9,9,7,15,2,5,1,0
13250,25,25,10,31,9,6,2,0
13251,8,8,2,9,2,0,1,0
13252,2,2,0,2,0,0,1,0
13254,28,28,9,29,9,0,2,1
13255,8,8,2,8,2,0,1,0
13256,1,1,0,1,0,0,1,0
13259,11,10,2,14,1,1,1,0
13260,32,30,13,52,10,14,2,1
13261,21,19,8,23,7,4,1,0
13262,26,26,12,37,12,13,1,0
13267,1,1,0,1,0,0,1,0
13268,8,8,2,9,2,0,1,0
13269,17,17,5,27,5,3,1,1
13270,25,25,9,25,9,2,2,0
13271,10,10,2,11,2,0,1,0
13272,1,1,0,1,0,0,1,0
13273,1,1,0,1,0,0,1,0
13274,16,15,4,25,3,16,1,0
13275,7,6,0,9,0,0,1,0
13277,16,16,13,27,5,11,3,0
13278,1,1,0,3,0,0,3,0
13280,29,28,9,58,9,2,2,1
13281,1,1,0,1,0,0,1,0
13282,21,21,13,71,7,8,3,0
13284,53,51,20,96,18,5,3,1
13289,13,10,1,22,0,0,2,0
13291,1,0,0,1,0,0,1,0
13292,37,34,17,117,11,16,3,0
13293,2,2,0,9,0,0,3,0
13294,1,1,0,1,0,0,1,0
13296,1,0,0,1,0,0,1,0
13297,1,1,0,1,0,0,1,0
13298,1,1,0,1,0,0,1,0
13300,7,6,2,32,1,0,2,0
13301,17,15,2,33,1,1,1,0
13302,22,21,10,30,7,20,2,0
13303,9,9,2,9,2,0,1,1
13304,11,10,2,11,1,0,1,0
13305,1,1,0,2,0,0,1,0
13306,4,4,0,5,0,0,1,0
13307,2,2,0,2,0,0,1,0
13309,4,1,0,9,0,0,1,0
13310,22,21,10,46,7,6,1,0
13311,1,0,0,1,0,0,1,0
13312,1,0,0,1,0,0,1,0
13313,2,2,0,2,0,0,1,0
13314,9,9,2,11,2,0,1,0
13315,2,2,0,2,0,0,1,1
13316,36,36,13,237,13,19,2,0
13317,2,2,0,2,0,0,1,0
13318,6,6,0,6,0,0,1,0
13320,1,1,0,1,0,0,1,0
13322,9,9,3,11,2,1,2,0
13323,25,25,9,31,9,2,1,0
13326,31,30,11,46,9,2,1,0
13328,4,4,1,4,1,0,1,0
13329,2,2,0,2,0,0,1,0
13331,24,24,0,25,0,0,2,0
13333,3,2,0,3,0,0,1,0
13334,1,0,0,1,0,0,1,0
13335,23,23,11,29,8,5,2,0
13336,13,13,4,13,4,0,1,0
13337,6,6,2,6,2,0,1,0
13338,110,106,0,113,0,0,1,0
13339,1,1,0,1,0,0,1,0
13340,2,2,0,2,0,0,1,0
13342,11,11,2,12,2,0,1,1
13343,1,1,0,1,0,0,1,0
13344,15,15,4,26,4,9,1,0
13345,10,10,2,10,2,0,1,0
13346,6,6,0,6,0,0,1,0
13347,69,69,29,92,29,9,2,1
13348,8,7,1,8,1,0,1,0
13349,6,6,2,6,2,0,1,0
13350,14,11,2,23,2,0,1,0
13352,17,16,4,40,4,11,2,0
13353,8,7,2,8,1,0,1,0
13354,1,0,0,1,0,0,1,0
13355,22,20,8,45,6,8,2,0
13356,8,6,2,8,0,0,1,0
13357,1,1,0,1,0,0,1,0
13359,27,25,9,37,6,6,2,0
13361,11,11,3,19,2,1,1,0
13363,10,8,0,11,0,0,2,0
13364,1,1,0,1,0,0,1,0
13365,23,23,8,26,8,0,1,1
13366,28,26,9,53,9,5,2,0
13367,1,1,0,1,0,0,1,0
13368,10,9,1,10,0,0,1,0
13369,10,10,5,10,2,3,1,0
13371,1,1,0,1,0,0,1,0
13372,2,2,0,2,0,0,1,0
13373,11,10,2,15,1,0,2,0
13374,1,0,0,1,0,0,1,0
13375,8,8,2,8,2,0,1,0
13376,28,28,8,32,8,4,1,0
13377,48,47,18,116,18,25,3,0
13378,21,20,0,34,0,0,3,0
13379,1,1,0,2,0,0,2,0
13380,1,0,1,1,0,0,1,0
13381,1,0,0,1,0,0,1,0
13382,7,7,2,10,2,0,1,0
13383,1,1,0,1,0,0,1,0
13384,1,0,0,1,0,0,1,0
13386,20,17,6,21,5,7,1,0
13387,3,2,0,3,0,0,1,0
13388,10,10,2,13,2,0,1,0
13389,1,1,0,1,0,0,1,0
13390,8,8,2,11,2,0,1,0
13392,7,7,2,7,2,0,1,0
13393,2,2,0,4,0,0,1,0
13398,1,1,0,3,0,0,1,0
13399,8,9,3,8,1,0,1,0
13401,1,0,0,1,0,0,1,0
13402,1,1,0,1,0,0,1,0
13403,64,63,28,99,32,73,2,1
13404,17,14,2,19,2,0,1,0
13407,1,1,0,3,0,0,3,0
13408,11,7,1,13,0,2,1,0
13412,1,1,0,1,0,0,1,0
13413,9,9,2,9,2,0,1,0
13414,2,2,0,2,0,0,1,0
13415,23,22,7,42,7,2,2,0
13417,1,1,0,1,0,0,1,0
13421,63,57,24,94,19,18,2,1
13422,16,16,6,20,4,2,1,0
13423,3,2,0,4,0,0,1,0
13424,15,13,5,45,2,3,1,0
13425,2,2,0,2,0,0,1,0
13426,128,123,83,263,44,101,2,1
13428,97,97,45,150,41,10,3,1
13429,1,1,0,1,0,0,1,0
13430,11,10,2,11,1,0,1,0
13434,11,11,3,11,2,1,1,0
13436,1,1,0,1,0,0,1,0
13437,1,1,0,1,0,0,1,0
13438,10,10,2,12,2,0,1,0
13439,3,1,1,3,0,0,1,0
13440,1,1,0,1,0,0,1,0
13442,4,4,0,8,0,0,1,0
13443,20,17,6,47,4,1,2,0
13444,10,9,3,17,2,0,2,0
13445,10,9,1,10,1,0,1,0
13446,6,6,3,6,2,1,1,0
13447,12,7,5,28,0,0,2,0
13448,7,5,0,7,0,0,1,0
13449,8,8,3,9,2,1,1,0
13450,44,42,22,122,15,15,3,0
13451,2,2,0,3,0,0,1,0
13452,61,61,27,162,27,51,2,0
13453,1,1,0,1,0,0,1,0
13454,24,19,0,28,0,0,1,0
13456,1,1,0,1,0,0,1,0
13458,3,3,0,4,0,0,1,0
13459,1,1,0,1,0,0,1,0
13460,3,3,0,3,0,0,1,0
13462,1,1,0,1,0,0,1,0
13463,2,1,0,2,0,0,1,0
13465,1,1,0,1,0,0,1,0
13466,17,16,4,17,2,0,1,0
13467,1,1,0,1,0,0,1,0
13468,26,26,8,27,8,6,1,0
13469,110,103,53,124,35,7,2,0
13470,35,29,17,51,7,27,1,0
13471,1,1,0,2,0,0,2,0
13472,9,7,0,10,0,0,1,0
13473,8,8,2,9,2,0,2,0
13474,8,8,0,10,0,0,1,0
13475,5,5,11,5,2,9,1,0
13476,1,1,0,1,0,0,1,0
13478,13,13,3,37,2,1,3,1
13480,34,34,13,46,13,39,1,1
13481,1,1,0,3,0,0,1,0
13482,23,23,8,37,8,6,1,0
13483,10,10,2,12,2,0,1,0
13484,13,12,4,13,2,1,1,0
13485,1,1,0,1,0,0,1,0
13486,1,1,0,1,0,0,1,0
13487,32,28,13,102,9,4,3,0
13488,1,1,0,1,0,0,1,0
13489,1,0,0,1,0,0,1,0
13490,10,10,2,11,2,0,1,0
13491,1,1,0,1,0,0,1,0
13494,23,23,8,25,8,3,1,1
13495,8,8,2,8,2,0,1,0
13496,11,9,2,13,0,0,1,0
13497,23,22,9,36,7,15,2,1
13498,1,1,0,1,0,0,1,0
13499,9,9,4,9,2,2,1,0
13500,10,10,3,10,2,1,1,0
13501,1,1,0,1,0,0,1,0
13504,1,1,1,1,1,2,1,1
13509,134,108,24,144,0,0,3,0
13510,24,24,8,26,8,3,2,0
13511,1,1,0,1,0,0,1,0
13513,12,12,2,12,2,0,1,0
13514,5,4,0,11,0,0,3,0
13516,10,8,0,12,0,0,1,0
13517,9,9,2,11,2,0,1,1
13519,71,48,0,86,0,0,3,0
13521,1,1,0,1,0,0,1,0
13523,7,7,0,7,0,0,1,0
13524,19,14,10,27,5,0,2,0
13526,25,24,9,39,8,1,2,1
13527,13,12,5,38,2,2,2,0
13528,4,4,1,4,1,0,1,0
13529,10,10,2,11,2,0,1,0
13532,4,3,0,6,0,0,3,0
13533,48,44,2,105,0,0,3,0
13534,6,6,3,8,2,1,2,0
13535,1,1,0,1,0,0,1,0
13539,6,4,0,6,0,0,1,0
13540,14,13,4,14,3,0,1,0
13543,10,10,3,11,2,1,1,0
13544,4,2,2,8,0,3,1,0
13545,6,6,0,12,0,0,1,0
13547,9,9,2,10,2,0,1,0
13548,2,2,0,2,0,0,1,0
13551,26,26,10,100,10,5,2,0
13553,1,1,0,1,0,0,1,0
13554,2,2,0,2,0,0,1,0
13555,15,15,6,27,4,4,1,0
13556,27,25,9,30,8,1,1,0
13558,8,8,3,12,2,1,1,0
13559,7,6,1,40,0,0,1,0
13560,1,1,0,1,0,0,1,0
13562,1,1,0,1,0,0,1,0
13563,2,1,0,3,0,0,1,0
13564,10,7,3,25,0,0,1,0
13565,1,1,0,1,0,0,1,0
13567,1,1,0,1,0,0,1,0
13568,1,1,0,1,0,0,1,0
13570,9,9,2,13,2,0,1,0
13571,1,0,1,1,0,0,1,0
13573,1,1,0,1,0,0,1,0
13574,1,1,0,1,0,0,1,0
13575,2,2,0,2,0,0,1,0
13576,25,25,9,33,9,2,2,1
13577,9,9,4,9,2,2,1,0
13578,1,1,0,1,0,0,1,0
13579,19,19,6,29,6,3,1,0
13580,1,0,0,1,0,0,1,0
13581,2,2,0,2,0,0,1,0
13584,20,5,0,22,0,0,1,1
13585,7,6,0,10,0,0,1,0
13588,55,54,19,79,19,7,3,0
13589,15,11,2,17,2,0,1,0
13590,23,23,8,30,8,2,2,1
13591,1,0,0,2,0,0,2,0
13592,1,1,0,1,0,0,1,0
13593,31,25,14,97,6,24,2,0
13594,60,60,26,84,24,15,3,1
13595,1,1,0,1,0,0,1,0
13598,65,65,35,135,30,18,3,1
13600,8,7,2,8,1,1,1,0
13601,1,0,1,1,0,0,1,0
13602,2,2,0,5,0,0,1,1
13605,1,1,0,1,0,0,1,0
13606,15,14,7,28,2,5,1,0
13607,5,3,0,5,0,0,1,1
13608,10,8,0,10,0,0,1,0
