user_id,discovered,passed,started_attempt,viewed,correct,wrong,num_days
15160,1,1,0,1,0,0,1
15161,20,20,11,57,7,15,3
15162,7,7,3,11,2,1,2
15168,2,2,0,3,0,0,1
15169,1,1,0,1,0,0,1
15170,1,0,0,1,0,0,1
15171,1,1,0,1,0,0,1
15172,2,2,0,2,0,0,1
15173,1,1,0,1,0,0,1
15175,1,1,0,1,0,0,1
15176,10,10,2,15,2,0,1
15180,9,9,2,9,2,0,1
15181,26,26,8,32,8,2,2
15182,53,49,18,104,18,1,2
15184,60,60,24,73,24,61,2
15185,57,55,23,127,18,37,2
15186,2,2,0,3,0,0,1
15188,28,28,9,33,9,1,2
15189,8,8,2,10,2,0,1
15191,1,1,0,1,0,0,1
15192,11,11,2,15,2,0,1
15193,1,0,0,1,0,0,1
15196,9,9,2,9,2,0,1
15198,14,13,5,26,5,10,2
15199,29,24,8,45,4,30,2
15200,16,16,4,25,4,0,2
15201,1,1,0,1,0,0,1
15202,1,1,0,1,0,0,1
15204,6,6,3,9,2,1,2
15205,1,1,0,1,0,0,1
15206,77,68,34,174,23,41,3
15207,46,40,10,52,2,4,2
15208,30,27,16,58,8,7,1
15210,9,9,3,9,2,1,1
15211,10,10,2,14,2,0,1
15212,1,1,0,1,0,0,1
15213,1,0,0,1,0,0,1
15214,1,1,1,1,1,0,1
15219,1,1,0,1,0,0,1
15221,1,1,0,1,0,0,1
15226,1,1,0,1,0,0,1
15227,38,37,15,49,14,8,1
15228,1,1,0,1,0,0,1
15229,2,0,0,2,0,0,1
15230,5,5,0,6,0,0,1
15231,10,9,2,24,1,1,1
15232,8,8,13,13,2,11,1
15233,1,1,0,1,0,0,1
15234,1,1,0,1,0,0,1
15236,1,1,0,1,0,0,1
15237,1,1,0,1,0,0,1
15238,10,8,0,10,0,0,1
15239,1,1,0,1,0,0,1
15241,1,1,0,1,0,0,1
15242,31,28,12,34,9,18,3
15243,8,4,0,9,0,0,1
15244,9,9,4,9,2,2,1
15245,11,11,2,11,2,0,1
15247,11,10,2,11,1,1,1
15250,3,3,0,5,0,0,1
15253,5,4,1,5,0,1,1
15256,3,3,0,3,0,0,1
15257,5,3,2,5,0,0,1
15258,19,19,6,47,6,23,2
15259,11,11,2,22,2,0,1
15260,1,1,0,1,0,0,1
15261,1,1,0,1,0,0,1
15262,3,1,0,3,0,0,1
15264,10,10,5,10,2,1,1
15265,2,2,0,2,0,0,1
15267,2,2,0,2,0,0,1
15270,25,25,9,31,9,2,3
15271,1,0,1,1,0,1,1
15273,4,4,0,5,0,0,1
15274,23,22,8,42,7,5,2
15276,69,69,28,71,28,2,1
15278,10,10,2,10,2,0,1
15280,37,37,13,50,13,4,2
15283,8,7,6,9,5,0,1
15284,1,0,0,1,0,0,1
15286,1,1,0,1,0,0,1
15287,2,2,0,2,0,0,1
15288,2,1,0,3,0,0,2
15289,1,1,0,1,0,0,1
15290,8,8,2,11,2,0,1
15291,22,20,6,34,6,2,1
15292,1,1,0,1,0,0,1
15294,48,43,19,127,13,26,3
15295,4,1,0,5,0,0,1
15296,1,1,0,1,0,0,1
15297,1,0,0,1,0,0,1
15298,12,12,4,16,2,2,1
15299,4,4,0,5,0,0,1
15300,23,20,8,40,2,4,2
15301,1,1,0,2,0,0,2
15302,1,0,0,1,0,0,1
15303,25,24,9,31,8,25,1
15304,1,1,0,1,0,0,1
15306,1,0,0,3,0,0,2
15307,2,2,0,2,0,0,1
15308,9,7,1,11,0,0,1
15310,2,2,0,3,0,0,1
15311,36,35,13,39,12,17,2
15313,9,9,2,11,2,0,1
15314,2,2,0,3,0,0,1
15315,55,51,18,65,17,20,3
15317,8,8,2,9,2,0,1
15318,12,12,7,16,2,5,2
15319,26,26,9,41,9,7,2
15320,1,1,0,2,0,0,2
15321,1,0,0,1,0,0,1
15323,14,14,4,14,4,3,1
15324,40,30,3,117,2,0,3
15325,1,1,0,1,0,0,1
15326,10,10,2,10,2,0,1
15329,25,25,10,35,9,4,1
15331,24,24,9,28,9,4,2
15333,1,1,0,1,0,0,1
15334,11,10,0,15,0,0,1
15337,1,1,0,1,0,0,1
15338,1,0,0,1,0,0,1
15339,9,9,2,9,2,0,1
15340,50,36,7,91,2,0,3
15341,10,10,2,16,2,0,3
15343,6,6,3,7,2,0,1
15344,14,13,4,15,3,1,1
15345,2,2,0,2,0,0,1
15346,32,26,12,41,6,23,2
15347,1,0,0,3,0,0,2
15348,1,1,0,1,0,0,1
15349,1,1,0,1,0,0,1
15350,9,9,0,14,0,0,1
15351,9,9,2,15,2,0,1
15353,12,7,13,17,1,7,1
15354,15,13,3,15,2,4,1
15355,10,10,2,14,2,0,2
15356,5,3,3,8,1,0,1
15357,1,0,0,1,0,0,1
15358,41,39,17,65,14,4,2
15360,1,0,1,1,0,0,1
15361,1,1,0,1,0,0,1
15362,11,10,5,22,1,4,2
15363,24,24,8,25,8,1,1
15364,1,1,0,1,0,0,1
15365,9,9,2,11,2,0,1
15366,1,0,1,1,0,0,1
15367,23,23,8,25,8,6,1
15369,1,1,0,1,0,0,1
15370,6,6,1,6,1,0,1
15371,8,8,2,25,2,0,2
15372,1,0,0,1,0,0,1
15373,1,1,0,1,0,0,1
15374,26,26,10,40,9,8,2
15376,1,1,0,1,0,0,1
15377,6,5,2,6,1,0,1
15379,4,4,2,7,2,3,1
15381,31,25,6,43,0,0,1
15382,4,4,0,7,0,0,1
15383,2,2,0,2,0,0,1
15384,9,9,2,14,2,0,3
15385,1,0,1,1,0,0,1
15386,9,9,2,11,2,0,1
15387,57,57,23,73,23,9,2
15388,10,10,2,10,2,0,1
15390,26,21,4,29,2,0,1
15392,9,9,3,11,2,0,1
15394,10,10,2,12,2,0,1
15396,2,2,0,2,0,0,1
15397,2,2,0,2,0,0,1
15399,4,3,2,8,1,0,1
15400,51,50,19,75,19,15,2
15401,2,1,0,2,0,0,1
15402,1,0,0,1,0,0,1
15406,1,0,0,1,0,0,1
15408,20,20,8,25,7,2,2
15409,91,81,0,99,0,0,1
15410,9,9,2,11,2,0,1
15411,52,44,30,76,14,32,3
15412,1,1,0,1,0,0,1
15413,21,20,0,29,0,0,1
15414,25,25,8,39,8,3,2
15415,17,12,5,18,0,0,1
15416,2,2,0,3,0,0,1
15418,1,0,0,1,0,0,1
15421,1,0,0,1,0,0,1
15424,1,0,1,1,0,0,1
15425,1,0,0,1,0,0,1
15426,1,1,0,1,0,0,1
15428,1,1,0,1,0,0,1
15429,2,2,0,2,0,0,1
15431,45,45,18,59,17,9,3
15432,1,1,0,1,0,0,1
15433,3,0,3,6,0,0,1
15435,1,1,0,1,0,0,1
15436,1,0,0,1,0,0,1
15437,6,6,2,8,2,0,2
15438,35,35,13,46,13,4,1
15439,25,25,9,53,9,1,1
15440,1,1,0,1,0,0,1
15442,1,1,0,1,0,0,1
15443,11,11,9,11,2,7,1
15445,1,1,0,2,0,0,1
15447,41,38,14,63,14,4,3
15449,1,1,0,1,0,0,1
15450,1,0,0,1,0,0,1
15451,10,10,2,14,2,0,2
15452,19,19,6,23,6,10,1
15454,1,0,0,1,0,0,1
15455,1,1,0,1,0,0,1
15457,1,1,0,1,0,0,1
15459,1,1,0,1,0,0,1
15462,9,9,2,13,2,0,2
15463,68,68,30,121,30,33,1
15464,14,12,2,16,1,0,1
15465,48,48,22,97,20,17,3
15467,1,0,0,1,0,0,1
15468,2,1,0,2,0,0,1
15469,1,1,0,1,0,0,1
15471,41,40,20,47,16,1,3
15472,2,2,0,2,0,0,1
15473,12,12,2,28,2,0,3
15474,1,0,0,1,0,0,1
15475,11,10,1,15,1,0,1
15476,23,23,8,55,8,6,3
15478,4,3,0,6,0,0,1
15480,1,0,0,1,0,0,1
15481,10,10,2,19,2,0,2
15482,1,0,0,1,0,0,1
15483,3,3,0,3,0,0,1
15486,1,0,0,2,0,0,1
15488,1,0,1,1,0,0,1
15489,1,1,0,1,0,0,1
15490,8,7,1,8,1,0,1
15491,38,33,10,57,8,13,2
15492,11,11,6,15,2,4,1
15493,16,14,5,58,3,0,2
15495,41,39,16,79,15,6,2
15497,1,0,0,1,0,0,1
15499,1,1,0,1,0,0,1
15500,131,94,57,220,14,30,2
15501,1,1,0,1,0,0,1
15505,1,1,0,2,0,0,2
15507,1,0,0,1,0,0,1
15508,1,1,0,3,0,0,1
15509,3,2,0,4,0,0,1
15510,45,36,12,102,10,22,2
15511,2,2,0,2,0,0,1
15512,8,7,2,11,1,0,1
15513,1,0,1,1,0,0,1
15514,18,17,6,21,5,3,1
15515,1,0,0,1,0,0,1
15517,1,1,0,1,0,0,1
15518,1,1,0,1,0,0,1
15519,2,2,0,2,0,0,1
15520,14,13,3,19,3,0,1
15521,12,11,3,16,2,0,2
15522,4,3,0,9,0,0,1
15523,64,41,2,78,0,0,3
15524,1,0,1,2,0,0,1
15525,1,0,0,1,0,0,1
15526,47,47,17,58,17,2,3
15527,34,28,9,61,9,5,2
15528,1,1,0,1,0,0,1
15531,1,0,1,1,0,0,1
15533,10,10,2,11,2,0,1
15535,22,18,19,73,3,17,2
15537,57,57,26,69,26,12,3
15538,15,15,6,38,6,9,3
15539,11,10,3,11,2,0,1
15540,4,2,0,4,0,0,1
15541,1,1,0,1,0,0,1
15542,34,34,10,59,10,0,3
15544,2,2,0,4,0,0,1
15545,25,24,9,29,8,1,1
15547,4,2,0,5,0,0,1
15549,1,1,0,1,0,0,1
15551,8,6,2,8,0,0,1
15552,3,2,0,3,0,0,1
15555,1,1,0,1,0,0,1
15556,8,8,2,8,2,0,1
15557,6,6,0,9,0,0,1
15558,1,1,0,2,0,0,1
15559,25,25,9,25,9,3,1
15562,8,7,3,22,2,0,2
15563,25,25,14,51,14,6,3
15566,16,16,4,23,4,0,1
15567,61,43,1,93,1,0,2
15568,3,0,0,3,0,0,2
15569,37,34,0,44,0,0,3
15570,3,3,0,3,0,0,1
15571,34,34,14,47,13,9,2
15572,1,1,0,1,0,0,1
15573,6,6,2,8,2,0,1
15574,1,1,0,1,0,0,1
15575,3,3,0,3,0,0,1
15576,2,2,0,2,0,0,1
15577,1,1,0,1,0,0,1
15578,10,10,2,13,2,0,1
15579,1,0,1,1,0,0,1
15580,24,24,10,35,9,1,3
15581,18,17,6,18,5,7,2
15582,1,1,0,1,0,0,1
15583,1,0,0,1,0,0,1
15586,1,0,0,1,0,0,1
15587,8,6,2,10,0,0,1
15588,1,0,0,1,0,0,1
15590,1,1,0,1,0,0,1
15591,25,25,8,27,8,0,2
15592,7,7,3,7,2,1,1
15593,1,1,0,1,0,0,1
15595,6,6,2,10,2,0,1
15596,28,26,8,31,8,2,1
15597,123,116,113,283,40,90,2
15598,1,1,0,1,0,0,1
15600,27,27,8,42,8,15,2
15601,1,1,0,1,0,0,1
15604,1,0,0,1,0,0,1
15605,24,23,9,35,8,0,3
15606,1,1,0,1,0,0,1
15608,1,1,0,1,0,0,1
15609,3,3,1,3,0,0,1
15611,27,27,9,45,9,2,1
15612,9,9,2,9,2,0,1
15613,22,13,2,22,2,0,1
15614,1,0,1,2,0,0,1
15615,9,9,2,25,2,0,1
15617,66,66,37,79,28,33,1
15618,1,1,0,1,0,0,1
15619,13,12,5,16,2,2,2
15620,80,56,17,85,10,11,1
15621,23,23,8,41,8,6,3
15623,29,28,9,47,8,16,3
15624,1,1,0,3,0,0,1
15625,1,1,0,1,0,0,1
15626,5,4,0,6,0,0,1
15627,10,10,2,10,2,0,1
15628,18,14,0,34,0,0,1
15629,26,26,8,30,8,0,1
15630,1,1,0,1,0,0,1
15631,10,8,0,10,0,0,1
15632,1,1,0,1,0,0,1
15634,14,12,2,21,2,0,1
15636,20,20,7,49,6,3,3
15637,1,1,0,1,0,0,1
15639,1,1,0,1,0,0,1
15641,7,7,0,12,0,0,1
15643,89,47,53,250,4,7,2
15644,3,3,0,3,0,0,1
15645,6,6,2,6,2,0,1
15646,1,0,0,1,0,0,1
15647,24,24,9,33,9,5,2
15648,1,1,0,2,0,0,1
15649,19,17,3,26,3,3,3
15651,8,8,2,11,2,0,1
15652,1,1,0,1,0,0,1
15653,35,35,13,63,13,6,3
15654,1,1,0,1,0,0,1
15655,2,2,0,3,0,0,1
15656,13,11,0,26,0,0,1
15657,13,12,4,17,2,2,3
15660,1,0,0,2,0,0,1
15661,65,65,38,105,29,15,2
15662,1,1,0,1,0,0,1
15663,1,1,0,1,0,0,1
15664,1,1,0,1,0,0,1
15665,12,10,2,17,2,0,1
15667,2,0,0,2,0,0,1
15669,12,11,3,19,2,0,1
15670,1,1,0,1,0,0,1
15671,1,0,0,1,0,0,1
15673,24,19,6,66,2,0,1
15675,10,6,2,12,0,0,1
15676,9,9,3,14,3,1,2
15678,62,62,24,100,24,6,2
15679,1,1,0,1,0,0,1
15681,1,1,0,1,0,0,1
15682,17,3,1,27,0,0,1
15683,1,1,0,1,0,0,1
15684,60,60,26,92,26,21,2
15685,2,2,0,2,0,0,1
15686,27,27,13,38,9,9,2
15687,3,3,0,5,0,0,2
15688,1,1,0,1,0,0,1
15689,1,0,1,1,0,0,1
15691,1,0,0,1,0,0,1
15693,2,2,8,2,0,0,1
15695,1,0,1,2,0,0,2
15696,1,1,0,1,0,0,1
15697,1,1,0,1,0,0,1
15698,1,1,0,1,0,0,1
15699,2,0,0,2,0,0,1
15700,1,1,0,1,0,0,1
15701,6,5,0,7,0,0,1
15702,1,1,0,1,0,0,1
15703,6,6,0,11,0,0,1
15704,1,1,0,1,0,0,1
15708,5,5,2,16,5,0,1
15709,1,0,0,1,0,0,1
15710,2,2,0,2,0,0,1
15711,19,11,9,24,3,4,1
15712,1,1,0,1,0,0,1
15715,1,1,0,2,0,0,2
15716,10,8,0,14,0,0,1
15717,26,26,9,41,8,13,2
15718,10,10,2,11,2,0,1
15719,1,1,0,1,0,0,1
15720,2,2,0,2,0,0,1
15724,5,3,0,7,0,0,1
15725,5,5,0,8,0,0,2
15726,33,31,13,59,12,2,3
15730,35,35,12,77,12,1,3
15731,1,1,0,1,0,0,1
15732,59,58,25,102,23,25,3
15733,8,3,0,10,0,0,2
15734,11,11,2,23,2,0,2
15735,43,39,13,205,13,1,3
15736,43,42,19,89,17,26,3
15737,19,16,4,19,1,0,2
15738,16,14,3,22,2,0,2
15739,70,70,32,136,30,8,2
15740,1,1,0,1,0,0,1
15742,16,13,1,16,1,0,1
15743,24,24,8,37,8,10,3
15744,1,0,0,1,0,0,1
15746,1,0,0,1,0,0,1
15748,1,1,0,2,0,0,1
15749,50,49,20,68,18,16,2
15750,10,8,1,31,0,0,1
15752,13,12,3,19,2,0,2
15753,5,3,1,6,0,0,1
15755,1,1,0,1,0,0,1
15756,11,11,2,11,2,0,1
15757,1,0,0,1,0,0,1
15758,51,35,7,81,0,0,3
15759,1,1,0,1,0,0,1
15760,29,26,9,50,9,4,2
15761,7,7,2,10,2,0,1
15762,23,22,9,32,7,4,2
15763,15,15,5,15,5,0,1
15764,1,1,0,1,0,0,1
15765,2,2,0,2,0,0,1
15766,6,6,4,6,2,2,1
15767,8,4,0,12,0,0,1
15768,2,2,0,2,0,0,1
15769,1,1,0,1,0,0,1
15770,1,1,0,1,0,0,1
15771,7,7,1,12,1,0,1
15772,40,39,15,52,15,4,2
15773,2,2,0,2,0,0,1
15774,1,1,0,1,0,0,1
15775,3,2,0,4,0,0,1
15776,4,4,1,4,1,0,1
15777,35,32,10,171,10,5,2
15778,2,2,0,2,0,0,1
15780,20,15,5,26,4,2,2
15781,25,24,8,39,7,1,1
15782,4,3,1,27,0,0,2
15787,9,9,2,9,2,0,1
15788,10,8,0,12,0,0,1
15789,24,23,7,42,7,2,3
15790,3,0,1,6,0,0,1
15795,1,0,0,1,0,0,1
15801,1,1,0,2,0,0,1
15802,9,9,2,9,2,0,1
15805,118,97,4,129,4,8,3
15806,3,3,0,3,0,0,1
15807,1,1,0,1,0,0,1
15808,10,10,2,11,2,0,1
15811,1,0,0,1,0,0,1
15812,2,2,0,2,0,0,1
15813,1,0,0,2,0,0,1
15816,1,1,0,1,0,0,1
15818,8,7,3,10,2,3,2
15819,1,1,0,1,0,0,1
15823,25,25,10,26,9,1,2
15824,9,9,2,15,2,0,3
15828,1,1,0,1,0,0,1
15829,10,10,2,22,2,0,3
15833,25,25,8,32,8,1,1
15834,1,0,0,1,0,0,1
15836,1,1,0,1,0,0,1
15837,2,0,0,3,0,0,2
15838,24,24,9,35,8,8,1
15839,70,70,37,128,31,31,3
15841,10,10,4,17,2,2,2
15842,9,6,0,14,0,0,1
15843,1,1,0,1,0,0,1
15844,1,1,0,1,0,0,1
15845,1,0,1,1,0,0,1
15847,26,26,10,33,9,4,3
15849,1,1,0,1,0,0,1
15850,58,51,24,77,17,11,2
15853,55,55,25,60,23,3,3
15854,12,12,2,23,2,0,1
15855,28,19,9,28,0,0,1
15856,16,15,0,16,0,0,1
15858,11,11,2,15,2,0,1
15859,11,11,2,14,2,0,1
15862,29,29,12,52,12,0,2
15864,21,21,8,43,7,1,2
15865,72,44,0,86,0,0,2
15867,3,3,0,3,0,0,1
15868,1,1,0,1,0,0,1
15869,8,8,2,11,2,0,1
15870,21,15,1,40,1,0,2
15871,1,0,0,1,0,0,1
15872,13,11,1,17,1,0,1
15873,1,0,1,1,0,0,1
15875,1,1,0,1,0,0,1
15876,10,10,2,11,2,0,2
15878,3,3,1,3,0,0,1
15881,1,0,0,1,0,0,1
15882,1,1,0,1,0,0,1
15884,1,0,0,1,0,0,1
15885,1,1,0,1,0,0,1
15886,1,0,1,2,0,0,1
15888,40,40,16,50,16,4,1
15890,1,1,0,1,0,0,1
15891,34,31,14,61,10,17,3
15892,1,0,1,1,0,0,1
15893,30,29,11,42,9,30,1
15894,1,1,0,2,0,0,1
15896,10,10,3,10,2,1,1
15898,2,2,0,6,0,0,1
15899,1,0,1,1,0,0,1
15900,5,4,2,5,1,1,1
15902,24,23,8,24,8,1,1
15903,1,1,0,1,0,0,1
15905,1,1,0,1,0,0,1
15906,9,9,2,9,2,0,1
15907,1,1,0,1,0,0,1
15910,34,23,0,49,0,0,2
15912,1,1,0,1,0,0,1
15913,9,9,2,9,2,0,1
15914,1,1,0,1,0,0,1
15915,1,0,0,1,0,0,1
15916,2,2,0,2,0,0,1
15917,10,10,2,10,2,0,1
15918,26,26,8,31,8,2,2
15922,1,0,1,1,0,0,1
15923,4,4,1,4,1,0,1
15924,12,12,2,19,2,0,2
15925,1,1,0,1,0,0,1
15927,11,11,3,20,2,1,1
15929,9,9,2,13,2,0,2
15930,6,5,7,8,1,6,1
15935,1,1,0,1,0,0,1
15937,9,9,2,10,2,0,1
15938,8,8,2,8,2,0,1
15940,36,35,12,61,12,1,3
15941,1,0,1,1,0,0,1
15943,9,9,2,11,2,0,2
15944,4,3,1,7,0,0,2
15945,24,24,8,28,8,2,1
15948,1,1,0,1,0,0,1
15949,5,5,0,7,0,0,1
15950,1,1,0,1,0,0,1
15955,10,10,3,10,0,0,1
15956,74,73,33,100,30,24,3
15959,26,26,9,50,9,7,2
15960,15,6,1,27,0,0,3
15962,25,25,9,37,9,6,1
15963,33,32,14,48,11,23,2
15964,1,0,0,1,0,0,1
15965,1,1,0,1,0,0,1
15966,42,42,19,63,16,5,2
15967,11,11,2,15,2,0,2
15968,3,3,0,9,0,0,1
15970,1,0,0,1,0,0,1
15971,37,37,14,52,13,1,2
15972,14,13,3,14,3,0,2
15973,2,2,0,2,0,0,1
15974,10,10,2,17,2,0,1
15976,10,10,2,13,2,0,1
15977,1,1,0,1,0,0,1
15979,21,20,11,52,7,11,2
15981,2,1,0,2,0,0,1
15985,12,11,8,12,4,7,1
15986,1,1,0,1,0,0,1
15988,9,7,0,10,0,0,2
15990,1,0,0,1,0,0,1
15991,4,1,0,5,0,0,1
15992,16,16,6,18,6,3,1
15993,1,1,0,1,0,0,1
15994,32,23,1,39,0,0,3
15996,33,28,14,74,8,9,1
15997,11,10,2,30,2,0,3
15998,5,2,3,5,0,0,1
16000,1,1,0,1,0,0,1
16001,3,5,5,4,2,2,1
16002,2,1,0,2,0,0,1
16003,9,9,2,9,2,0,1
16004,15,14,5,17,4,4,1
16005,33,33,17,39,12,6,1
16006,1,1,0,1,0,0,1
16007,16,16,4,19,4,5,1
16008,1,1,0,1,0,0,1
16009,1,1,1,1,1,0,1
16010,1,1,0,1,0,0,1
16011,1,1,0,1,0,0,1
16012,1,1,0,1,0,0,1
16013,17,17,5,30,5,2,3
16014,1,1,0,1,0,0,1
16016,1,1,0,1,0,0,1
16017,1,1,0,1,0,0,1
16018,2,2,0,2,0,0,1
16020,38,37,16,53,16,1,2
16022,9,9,2,9,2,0,1
16023,3,3,0,3,0,0,1
16025,12,12,3,12,2,1,1
16026,24,15,9,28,0,0,1
16027,1,1,0,1,0,0,1
16028,31,30,11,39,9,9,1
16029,6,6,4,6,2,2,1
16030,33,31,14,40,10,16,2
16033,3,3,0,3,0,0,1
16034,1,1,0,1,0,0,1
16035,1,0,1,1,0,0,1
16038,8,7,2,8,1,0,1
16039,1,1,0,1,0,0,1
16040,1,1,0,1,0,0,1
16041,8,8,2,9,2,0,1
16042,9,9,3,9,2,1,1
16044,5,5,0,14,0,0,1
16045,1,0,0,1,0,0,1
16046,6,5,2,6,0,0,1
16048,27,25,8,38,8,4,3
16049,10,8,2,24,0,0,2
16051,2,2,0,3,0,0,1
16052,2,1,0,2,0,0,1
16053,2,2,0,2,0,0,1
16054,1,1,0,1,0,0,1
16055,2,2,0,2,0,0,1
16056,49,48,18,86,17,26,3
16057,1,1,0,4,0,0,2
16058,13,12,1,15,1,0,2
16059,11,9,0,12,0,0,1
16060,1,1,0,1,0,0,1
16061,5,4,0,5,0,0,1
16063,1,1,0,1,0,0,1
16065,8,6,2,8,0,0,1
16066,1,1,0,1,0,0,1
16067,1,1,0,1,0,0,1
16068,25,25,8,26,8,4,1
16069,8,8,2,9,2,0,2
16070,4,3,1,4,0,0,1
16071,1,1,0,1,0,0,1
16073,25,25,8,32,8,2,1
16074,2,1,0,2,0,0,1
16076,1,0,0,1,0,0,1
16078,66,66,28,76,28,7,2
16080,1,0,0,1,0,0,1
16081,30,28,17,52,8,19,3
16082,25,25,8,29,8,3,2
16084,1,1,0,1,0,0,1
16085,8,8,2,8,2,0,1
16086,2,2,0,3,0,0,1
16088,1,1,0,6,0,0,3
16089,12,10,2,12,0,0,1
16090,1,1,0,1,0,0,1
16091,8,6,0,9,0,0,1
16092,13,12,4,31,2,0,2
16093,11,11,2,13,2,0,1
16094,46,46,18,65,17,26,3
16097,14,13,3,14,3,1,1
16098,35,29,9,51,5,11,2
16099,8,6,0,9,0,0,1
16100,26,26,9,34,9,0,3
16101,10,10,2,17,2,0,1
16102,15,15,6,32,4,4,1
16103,1,1,0,1,0,0,1
16104,34,23,12,59,3,1,1
16105,2,2,0,2,0,0,1
16107,25,25,8,62,8,4,2
16109,3,3,0,3,0,0,1
16110,1,1,0,1,0,0,1
16112,5,4,2,5,1,1,1
16113,1,0,0,1,0,0,1
16114,3,3,0,3,0,0,1
16115,1,1,0,1,0,0,1
16116,22,21,9,31,6,2,3
16117,9,7,0,9,0,0,1
16118,10,10,2,11,2,0,1
16121,71,62,23,80,12,21,3
16123,1,0,0,1,0,0,1
16125,1,0,0,1,0,0,1
16127,34,25,10,56,1,0,3
16128,9,9,2,13,2,0,1
16129,9,9,2,12,2,0,1
16130,1,1,0,1,0,0,1
16132,53,51,26,151,19,10,3
16133,18,17,7,21,5,2,1
16135,10,10,2,10,2,0,1
16138,6,4,0,8,0,0,1
16139,1,1,0,1,0,0,1
16140,39,37,14,69,14,5,3
16141,4,3,0,7,0,0,1
16142,40,39,15,61,15,30,2
16143,1,0,0,1,0,0,1
16145,17,15,4,22,3,0,1
16146,1,1,0,1,0,0,1
16148,2,2,0,2,0,0,1
16150,9,8,1,16,1,0,2
16151,26,26,9,29,9,3,2
16152,2,2,0,2,0,0,1
16154,6,6,4,6,2,2,1
16155,4,3,0,4,0,0,1
16156,1,0,0,1,0,0,1
16158,1,1,0,1,0,0,1
16160,22,22,3,27,2,1,2
16162,24,23,9,36,8,2,1
16163,28,27,9,42,9,1,2
16164,26,25,11,33,8,5,1
16165,1,1,0,1,0,0,1
16166,56,56,24,84,24,14,3
16167,1,1,0,1,0,0,1
16168,23,23,9,35,8,2,3
16169,1,0,0,1,0,0,1
16170,1,1,0,1,0,0,1
16171,1,0,0,1,0,0,1
16172,1,0,0,1,0,0,1
16173,28,24,2,31,2,0,1
16175,1,1,0,1,0,0,1
16178,6,6,2,6,2,0,1
16179,6,5,0,7,0,0,1
16180,11,11,3,11,2,1,1
16181,1,0,0,1,0,0,1
16182,9,9,2,12,2,0,1
16183,26,26,8,31,8,0,2
16184,1,1,0,1,0,0,1
16185,1,1,0,1,0,0,1
16186,13,12,4,18,2,1,2
16187,15,15,5,34,4,1,2
16188,4,4,0,6,0,0,1
16189,1,1,0,1,0,0,1
16190,9,9,2,9,2,0,1
16193,5,5,1,5,1,0,1
16195,38,38,16,78,13,3,3
16197,1,1,0,1,0,0,1
16198,1,1,0,1,0,0,1
16199,74,68,6,148,5,10,3
16200,2,1,0,2,0,0,1
16201,3,3,0,3,0,0,1
16202,1,1,0,1,0,0,1
16203,11,11,2,11,2,0,1
16204,13,12,3,20,2,0,2
16205,12,10,3,15,3,2,3
16206,8,4,6,9,1,2,1
16209,26,26,10,69,9,31,3
16210,73,72,31,117,30,11,2
16211,1,1,0,1,0,0,1
16212,13,13,3,13,2,1,2
16213,4,4,1,4,1,0,1
16214,9,9,2,10,2,0,1
16215,15,15,4,17,4,2,1
16216,1,1,0,1,0,0,1
16217,1,0,0,1,0,0,1
16218,4,3,0,4,0,0,1
16219,10,10,4,17,2,2,2
16220,1,1,0,1,0,0,1
16221,1,1,0,1,0,0,1
16222,1,0,1,1,0,0,1
16224,9,7,0,9,0,0,1
16226,109,109,41,136,40,13,2
16227,9,9,2,9,2,0,1
16228,8,8,2,11,2,0,1
16229,1,1,0,1,0,0,1
16232,1,1,0,1,0,0,1
16233,1,1,0,2,0,0,1
16234,25,20,2,28,1,1,1
16235,27,27,9,36,9,3,2
16236,1,0,0,1,0,0,1
16237,3,3,0,4,0,0,1
16238,14,12,4,17,2,1,2
16239,4,4,1,4,1,0,1
16240,16,16,11,20,5,9,1
16241,4,3,1,4,0,0,1
16242,1,1,0,1,0,0,1
16244,8,6,0,27,0,0,1
16249,28,28,9,39,9,1,1
16250,22,21,9,45,7,28,2
16251,1,0,0,1,0,0,1
16252,1,1,0,1,0,0,1
16253,1,1,0,1,0,0,1
16255,14,12,5,14,2,3,1
16257,24,24,9,27,9,2,1
16258,1,1,0,1,0,0,1
16259,1,1,0,2,0,0,2
16260,1,0,0,2,0,0,1
16261,1,1,0,1,0,0,1
16262,35,28,4,58,2,1,2
16263,3,2,0,4,0,0,1
16266,1,1,0,1,0,0,1
16267,1,1,0,1,0,0,1
16268,5,4,2,6,1,0,1
16269,74,57,2,108,2,0,2
16270,47,47,18,66,18,4,3
16271,23,22,7,45,7,4,2
16273,1,1,0,1,0,0,1
16274,10,9,4,19,3,25,1
16275,2,2,0,3,0,0,1
16276,33,33,13,71,12,12,1
16279,3,1,0,3,0,0,2
16280,1,1,0,4,0,0,1
16281,1,1,0,1,0,0,1
16283,7,6,0,11,0,0,1
16284,6,6,2,6,2,0,1
16285,2,2,0,2,0,0,1
16288,1,1,0,2,0,0,1
16289,16,15,6,33,4,3,3
16290,2,1,0,10,0,0,2
16293,11,11,3,13,2,1,2
16294,2,0,0,3,0,0,1
16295,1,0,1,1,0,0,1
16296,15,13,2,19,2,0,1
16297,16,15,6,19,5,5,1
16299,1,1,0,1,0,0,1
16300,18,17,7,22,5,4,1
16302,1,0,0,2,0,0,1
16303,1,0,0,1,0,0,1
16304,1,1,0,1,0,0,1
